uid,site_id,class_code,taxon_rank,utm_zone,nlcd_class,elevation,growth_form,plant_status,stem_diameter,tree_height,max_crown_diameter,ninety_crown_ciameter,canopy_position,rgb_path,hsi_path,las_path,chm_path,xmin,ymin,xmax,ymax,width,height,class_id,scientific_name,common_name
MLBS02410,MLBS,QURU,species,17N,deciduousForest,791.31,single bole tree,Standing dead,41.3,24.0,6.3,3.9,Partially shaded,data/train/RemoteSensing/RGB/MLBS_20.tif,data/train/RemoteSensing/HSI/MLBS_20.tif,data/train/RemoteSensing/LAS/MLBS_20.las,data/train/RemoteSensing/CHM/MLBS_20.tif,2.0,0.0,98.0,48.0,200,200,30.0,Quercus rubra L.,
MLBS02398,MLBS,QURU,species,17N,deciduousForest,791.31,single bole tree,Live,43.0,28.7,9.1,7.0,Full sun,data/train/RemoteSensing/RGB/MLBS_20.tif,data/train/RemoteSensing/HSI/MLBS_20.tif,data/train/RemoteSensing/LAS/MLBS_20.las,data/train/RemoteSensing/CHM/MLBS_20.tif,2.0,45.0,61.0,131.0,200,200,30.0,Quercus rubra L.,
MLBS02389,MLBS,QURU,species,17N,deciduousForest,791.31,single bole tree,Live,53.2,30.8,11.4,11.4,Full sun,data/train/RemoteSensing/RGB/MLBS_20.tif,data/train/RemoteSensing/HSI/MLBS_20.tif,data/train/RemoteSensing/LAS/MLBS_20.las,data/train/RemoteSensing/CHM/MLBS_20.tif,5.0,168.0,61.0,199.0,200,200,30.0,Quercus rubra L.,
MLBS00172,MLBS,QUERC,genus,17N,deciduousForest,1175.1,single bole tree,Standing dead,14.3,6.9,,,,data/train/RemoteSensing/RGB/MLBS_25.tif,data/train/RemoteSensing/HSI/MLBS_25.tif,data/train/RemoteSensing/LAS/MLBS_25.las,data/train/RemoteSensing/CHM/MLBS_25.tif,25.0,12.0,60.0,31.0,200,200,31.0,Quercus sp.,
MLBS00461,MLBS,ROPS,species,17N,deciduousForest,1169.65,single bole tree,Live,36.1,19.9,,,,data/train/RemoteSensing/RGB/MLBS_31.tif,data/train/RemoteSensing/HSI/MLBS_31.tif,data/train/RemoteSensing/LAS/MLBS_31.las,data/train/RemoteSensing/CHM/MLBS_31.tif,88.0,142.0,144.0,198.0,200,200,32.0,Robinia pseudoacacia L.,
MLBS01290,MLBS,ROPS,species,17N,deciduousForest,1169.25,single bole tree,Live,37.9,20.9,,,,data/train/RemoteSensing/RGB/MLBS_46.tif,data/train/RemoteSensing/HSI/MLBS_46.tif,data/train/RemoteSensing/LAS/MLBS_46.las,data/train/RemoteSensing/CHM/MLBS_46.tif,154.0,0.0,196.0,48.0,200,200,32.0,Robinia pseudoacacia L.,
MLBS01395,MLBS,TSCA,species,17N,deciduousForest,1173.32,single bole tree,Live,27.4,11.6,,,,data/train/RemoteSensing/RGB/MLBS_43.tif,data/train/RemoteSensing/HSI/MLBS_43.tif,data/train/RemoteSensing/LAS/MLBS_43.las,data/train/RemoteSensing/CHM/MLBS_43.tif,10.0,116.0,59.0,151.0,200,200,33.0,Tsuga canadensis (L.) Carriere,
MLBS01324,MLBS,TSCA,species,17N,deciduousForest,1169.25,single bole tree,Live,23.0,11.1,,,,data/train/RemoteSensing/RGB/MLBS_45.tif,data/train/RemoteSensing/HSI/MLBS_45.tif,data/train/RemoteSensing/LAS/MLBS_45.las,data/train/RemoteSensing/CHM/MLBS_45.tif,41.0,72.0,76.0,123.0,200,200,33.0,Tsuga canadensis (L.) Carriere,
MLBS01927,MLBS,TSCA,species,17N,deciduousForest,794.5,multi-bole tree,"Live, insect damaged",19.1,12.3,9.7,8.4,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_23.tif,data/train/RemoteSensing/HSI/MLBS_23.tif,data/train/RemoteSensing/LAS/MLBS_23.las,data/train/RemoteSensing/CHM/MLBS_23.tif,163.0,3.0,198.0,56.0,200,200,33.0,Tsuga canadensis (L.) Carriere,
MLBS02402,MLBS,TSCA,species,17N,deciduousForest,791.31,single bole tree,"Live, insect damaged",38.4,26.7,8.5,5.4,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_20.tif,data/train/RemoteSensing/HSI/MLBS_20.tif,data/train/RemoteSensing/LAS/MLBS_20.las,data/train/RemoteSensing/CHM/MLBS_20.tif,136.0,0.0,200.0,54.0,200,200,33.0,Tsuga canadensis (L.) Carriere,
ESALQ00023,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00023.tif,,,,0.0,1.0,0.0,1.0,187,188,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00266,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00266.tif,,,,0.0,1.0,0.0,1.0,284,284,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00046,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00046.tif,,,,0.0,1.0,0.0,1.0,100,100,83.0,Livistona chinensis,Palmeira leque
ESALQ00011,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00011.tif,,,,0.0,1.0,0.0,1.0,207,207,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00012,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00012.tif,,,,0.0,1.0,0.0,1.0,184,185,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00013,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00013.tif,,,,0.0,1.0,0.0,1.0,226,226,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00038,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00038.tif,,,,0.0,1.0,0.0,1.0,237,237,34.0,Tabebuia roseo alba,Ipê branco
ESALQ00039,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00039.tif,,,,0.0,1.0,0.0,1.0,187,187,34.0,Tabebuia roseo alba,Ipê branco
ESALQ00056,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00056.tif,,,,0.0,1.0,0.0,1.0,69,69,101.0, ,Cedrinho
ESALQ00057,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00057.tif,,,,0.0,1.0,0.0,1.0,54,54,101.0, ,Cedrinho
ESALQ00058,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00058.tif,,,,0.0,1.0,0.0,1.0,58,58,101.0, ,Cedrinho
ESALQ00059,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00059.tif,,,,0.0,1.0,0.0,1.0,59,59,101.0, ,Cedrinho
ESALQ00060,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00060.tif,,,,0.0,1.0,0.0,1.0,223,223,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00061,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00061.tif,,,,0.0,1.0,0.0,1.0,232,232,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00041,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00041.tif,,,,0.0,1.0,0.0,1.0,236,236,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00062,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00062.tif,,,,0.0,1.0,0.0,1.0,216,216,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00063,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00063.tif,,,,0.0,1.0,0.0,1.0,140,140,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00064,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00064.tif,,,,0.0,1.0,0.0,1.0,320,320,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00066,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00066.tif,,,,0.0,1.0,0.0,1.0,116,117,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00068,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00068.tif,,,,0.0,1.0,0.0,1.0,95,95,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00045,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00045.tif,,,,0.0,1.0,0.0,1.0,157,157,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00047,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00047.tif,,,,0.0,1.0,0.0,1.0,99,98,83.0,Livistona chinensis,Palmeira leque
ESALQ00048,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00048.tif,,,,0.0,1.0,0.0,1.0,150,150,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00049,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00049.tif,,,,0.0,1.0,0.0,1.0,165,166,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00010,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00010.tif,,,,0.0,1.0,0.0,1.0,379,379,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00009,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00009.tif,,,,0.0,1.0,0.0,1.0,116,117,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00005,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00005.tif,,,,0.0,1.0,0.0,1.0,118,118,83.0,Livistona chinensis,Palmeira leque
ESALQ00004,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00004.tif,,,,0.0,1.0,0.0,1.0,130,130,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00069,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00069.tif,,,,0.0,1.0,0.0,1.0,234,235,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00135,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00135.tif,,,,0.0,1.0,0.0,1.0,110,110,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00227,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00227.tif,,,,0.0,1.0,0.0,1.0,174,173,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00201,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00201.tif,,,,0.0,1.0,0.0,1.0,127,126,103.0, ,Palmeira fênix
ESALQ00207,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00207.tif,,,,0.0,1.0,0.0,1.0,171,172,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00208,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00208.tif,,,,0.0,1.0,0.0,1.0,150,149,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00087,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00087.tif,,,,0.0,1.0,0.0,1.0,101,100,102.0, ,Cipreste italiano
ESALQ00139,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00139.tif,,,,0.0,1.0,0.0,1.0,408,409,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00230,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00230.tif,,,,0.0,1.0,0.0,1.0,354,355,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00261,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00261.tif,,,,0.0,1.0,0.0,1.0,347,347,35.0,Caesalpinia pluviosa,Sibipiruna
ESALQ00214,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00214.tif,,,,0.0,1.0,0.0,1.0,224,224,46.0,Pachira aquatica,Munguba
ESALQ00257,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00257.tif,,,,0.0,1.0,0.0,1.0,88,88,46.0,Pachira aquatica,Munguba
ESALQ00220,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00220.tif,,,,0.0,1.0,0.0,1.0,144,144,46.0,Pachira aquatica,Munguba
ESALQ00219,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00219.tif,,,,0.0,1.0,0.0,1.0,165,165,46.0,Pachira aquatica,Munguba
ESALQ00256,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00256.tif,,,,0.0,1.0,0.0,1.0,170,170,46.0,Pachira aquatica,Munguba
ESALQ00142,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00142.tif,,,,0.0,1.0,0.0,1.0,350,350,35.0,Caesalpinia pluviosa,Sibipiruna
ESALQ00218,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00218.tif,,,,0.0,1.0,0.0,1.0,176,175,46.0,Pachira aquatica,Munguba
ESALQ00215,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00215.tif,,,,0.0,1.0,0.0,1.0,131,131,46.0,Pachira aquatica,Munguba
ESALQ00216,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00216.tif,,,,0.0,1.0,0.0,1.0,84,85,46.0,Pachira aquatica,Munguba
ESALQ00217,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00217.tif,,,,0.0,1.0,0.0,1.0,105,106,46.0,Pachira aquatica,Munguba
ESALQ00249,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00249.tif,,,,0.0,1.0,0.0,1.0,76,76,88.0,Eugenia uniflora,Pitangueira
ESALQ00250,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00250.tif,,,,0.0,1.0,0.0,1.0,87,88,88.0,Eugenia uniflora,Pitangueira
ESALQ00258,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00258.tif,,,,0.0,1.0,0.0,1.0,55,55,88.0,Eugenia uniflora,Pitangueira
ESALQ00259,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00259.tif,,,,0.0,1.0,0.0,1.0,59,59,88.0,Eugenia uniflora,Pitangueira
ESALQ00260,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00260.tif,,,,0.0,1.0,0.0,1.0,41,41,104.0, ,Araçá
ESALQ00246,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00246.tif,,,,0.0,1.0,0.0,1.0,64,64,104.0, ,Araçá
ESALQ00245,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00245.tif,,,,0.0,1.0,0.0,1.0,56,57,104.0, ,Araçá
ESALQ00240,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00240.tif,,,,0.0,1.0,0.0,1.0,50,49,104.0, ,Araçá
ESALQ00239,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00239.tif,,,,0.0,1.0,0.0,1.0,55,54,104.0, ,Araçá
ESALQ00224,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00224.tif,,,,0.0,1.0,0.0,1.0,222,223,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00223,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00223.tif,,,,0.0,1.0,0.0,1.0,225,225,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00091,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00091.tif,,,,0.0,1.0,0.0,1.0,233,233,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00092,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00092.tif,,,,0.0,1.0,0.0,1.0,224,224,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00074,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00074.tif,,,,0.0,1.0,0.0,1.0,296,296,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00073,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00073.tif,,,,0.0,1.0,0.0,1.0,345,345,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00072,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00072.tif,,,,0.0,1.0,0.0,1.0,228,229,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00070,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00070.tif,,,,0.0,1.0,0.0,1.0,275,276,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00076,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00076.tif,,,,0.0,1.0,0.0,1.0,223,223,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00077,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00077.tif,,,,0.0,1.0,0.0,1.0,215,214,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00088,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00088.tif,,,,0.0,1.0,0.0,1.0,66,66,102.0, ,Cipreste italiano
ESALQ00075,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00075.tif,,,,0.0,1.0,0.0,1.0,261,260,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00113,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00113.tif,,,,0.0,1.0,0.0,1.0,121,121,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00086,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00086.tif,,,,0.0,1.0,0.0,1.0,112,113,102.0, ,Cipreste italiano
ESALQ00192,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00192.tif,,,,0.0,1.0,0.0,1.0,82,82,102.0, ,Cipreste italiano
ESALQ00115,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00115.tif,,,,0.0,1.0,0.0,1.0,131,131,88.0,Eugenia uniflora,Pitangueira
ESALQ00116,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00116.tif,,,,0.0,1.0,0.0,1.0,112,112,101.0, ,Cedrinho
ESALQ00117,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00117.tif,,,,0.0,1.0,0.0,1.0,123,123,101.0, ,Cedrinho
ESALQ00193,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00193.tif,,,,0.0,1.0,0.0,1.0,246,246,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00126,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00126.tif,,,,0.0,1.0,0.0,1.0,192,192,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00125,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00125.tif,,,,0.0,1.0,0.0,1.0,158,157,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00123,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00123.tif,,,,0.0,1.0,0.0,1.0,172,171,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00118,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00118.tif,,,,0.0,1.0,0.0,1.0,134,133,44.0,Livistona sp,Palmeira leque
ESALQ00225,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00225.tif,,,,0.0,1.0,0.0,1.0,148,149,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00015,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00015.tif,,,,0.0,1.0,0.0,1.0,139,139,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00053,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00053.tif,,,,0.0,1.0,0.0,1.0,69,70,101.0, ,Cedrinho
ESALQ00016,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00016.tif,,,,0.0,1.0,0.0,1.0,125,126,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00096,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00096.tif,,,,0.0,1.0,0.0,1.0,129,129,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00017,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00017.tif,,,,0.0,1.0,0.0,1.0,146,147,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00018,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00018.tif,,,,0.0,1.0,0.0,1.0,181,180,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00019,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00019.tif,,,,0.0,1.0,0.0,1.0,266,266,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00145,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00145.tif,,,,0.0,1.0,0.0,1.0,115,115,103.0, ,Palmeira fênix
ESALQ00144,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00144.tif,,,,0.0,1.0,0.0,1.0,134,134,103.0, ,Palmeira fênix
ESALQ00152,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00152.tif,,,,0.0,1.0,0.0,1.0,180,180,82.0,Archontophoenix alexandrae,Seafortia
ESALQ00153,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00153.tif,,,,0.0,1.0,0.0,1.0,209,208,102.0, ,Cipreste italiano
ESALQ00024,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00024.tif,,,,0.0,1.0,0.0,1.0,287,287,35.0,Caesalpinia pluviosa,Sibipiruna
ESALQ00021,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00021.tif,,,,0.0,1.0,0.0,1.0,150,150,42.0,Syagrus romanzoffiana,Jerivá
ESALQ00184,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00184.tif,,,,0.0,1.0,0.0,1.0,259,259,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00104,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00104.tif,,,,0.0,1.0,0.0,1.0,307,307,93.0,Lafoensia glyptocarpa,Mirindiba
ESALQ00105,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00105.tif,,,,0.0,1.0,0.0,1.0,97,97,101.0, ,Cedrinho
ESALQ00036,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00036.tif,,,,0.0,1.0,0.0,1.0,218,218,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00022,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00022.tif,,,,0.0,1.0,0.0,1.0,286,286,45.0,Caesalpinia echinata,Pau-Brasil
ESALQ00158,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00158.tif,,,,0.0,1.0,0.0,1.0,186,186,103.0, ,Palmeira fênix
ESALQ00157,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00157.tif,,,,0.0,1.0,0.0,1.0,229,229,103.0, ,Palmeira fênix
ESALQ00025,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00025.tif,,,,0.0,1.0,0.0,1.0,284,284,35.0,Caesalpinia pluviosa,Sibipiruna
ESALQ00110,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00110.tif,,,,0.0,1.0,0.0,1.0,336,336,35.0,Caesalpinia pluviosa,Sibipiruna
ESALQ00177,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00177.tif,,,,0.0,1.0,0.0,1.0,325,325,74.0,Tabebuia heptaphylla,Ipê roxo
ESALQ00176,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00176.tif,,,,0.0,1.0,0.0,1.0,187,187,69.0,Roystonea oleracea,Palmeira Imperial
ESALQ00034,ESALQ,,species,23S,mixedForest,,,Live,,,,,Full sun,data/train/RemoteSensing/RGB/ESALQ00034.tif,,,,0.0,1.0,0.0,1.0,218,217,98.0,Myrciaria cauliflora,Jaboticaba sabará
